"","id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a","presidente","DNU"
"41",50603,"DNU","462",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-04-29,28889,1998-05-04,2,"CHEQUES -SUSPENDER DISPOSICIONES-","ZONAS DECLARADAS EN ESTADO DE EMERGENCIA  -INUNDACIONES-","ZONAS DECLARADAS EN ESTADO DE EMERGENCIA O DESASTRE, A CONSECUENCIA DE LAS INUNDACIONES. FACULTASE A LA AUTORIDAD DE APLICACION DE LA LEY DE CHUEQUES, A SUSPENDER DISPOSICIONES CONTENIDAS EN LA MISMA, CON RESPECTO A CHEQUES RECHAZADOS POR FALTA DE PROVISION DE FONDOS. VIGENCIA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/50603/norma.htm",NA,1,1,"Menem",TRUE
"42",50602,"DNU","464",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-04-29,28889,1998-05-04,1,"REMATES DE ADUANAS","PUBLICA SUBASTA DE MERCADERIAS","CONDICIONES PARA LA PUBLICA SUBASTA DE MERCADERIAS. BIENES SOMETIDOS A PROCESOS JUDICIALES O ADMINISTRATIVOS. PRESENTACION DE OPSICIONES. ASISTENCIA A LOS AFECTOS POR LAS INUNDACIONES CON LOS FONDOS RECAUDADOS.","DEJADO SIN EFECTO EN SU VIGENCIA POR ART. 15 DEL DECRETO N° 1805/2007, B.O. 6/12/2007, PAG. 5","http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/50602/norma.htm",NA,1,NA,"Menem",TRUE
"43",50961,"DNU","602",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-05-20,28903,1998-05-22,2,"LEY Nº 24.587 - PRORROGA DE UN PLAZO","NOMINATIVIDAD DE LOS TITULOS VALORES PRIVADOS","PRORROGASE EL PLAZO PREVISTO EN EL ARTICULO 8º DE LA LEY Nº 24.587 PARA LA CONVERSION DE LOS TITULOS VALORES PRIVADOS DE DEUDA EMITIDOS AL PORTADOR Y COLOCADOS EN MERCADOS DEL EXTERIOR, QUE CUENTEN CON AUTORIZACION PARA HACER OFERTA PUBLICA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/50961/norma.htm",NA,0,1,"Menem",TRUE
"44",51220,"DNU","621",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-06-02,28914,1998-06-10,3,"PRORROGA DEL DECRETO 2355/92","RADIODIFUSION","PRORROGASE CON CARACTER DE EXCEPCION, LA VIGENCIA DEL DECRETO N° 2355/92, QUE EXCLUYO A LAS EMISORAS PERTENECIENTES A LAS UNIVERSIDADES NACIONALES, CIUDAD AUTONOMA DE BUENOS AIRES, PROVICNIAS Y MUNICIPALIDADES, DE LA PROHIBICION CONTENIDA EN EL ARTICULO 107 DE LA LEY N° 22285.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51220/norma.htm",NA,1,2,"Menem",TRUE
"45",51335,"DNU","699",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-06-11,28919,1998-06-18,1,"MEDIDAS DE CARACTER FINANCIERO","ZONAS DE DESASTRE","ADOPTANSE MEDIDAS DE CARACTER FINANCIERO PAR LA ATENCION DE LA SITUACION DE EMERGENCIA PRODUCIDA EN LAS PROVINCIAS Y/O REGIONES AFECTADAS POR INUNDACIONES, INCLEMENCIAS CLIMATICAS Y DESASTRES NATURALES. AMPLIANSE LAS FACULTADES OTORGADAS AL JEFE DE GABINETE DE MINISTROS POR EL ART. 5ª DE LA LEY Nª 24.959.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51335/norma.htm",NA,0,2,"Menem",TRUE
"46",51337,"DNU","701",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-06-12,28919,1998-06-18,7,"MERCADERIAS EN CONDICION DE REZAGO","SERVICIO ADUANERO","PRORROGASE LA VIGENCIA DEL DECRETO N° 968/97, QUE ESTABLECIO UN REGIMEN EXCEPCIONAL PARA EL TRATAMIENTO DE MERCADERIAS EN CONDICION DE REZAGO SOMETIDAS A DESPACHO DE OFICIO.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51337/norma.htm",NA,0,1,"Menem",TRUE
"47",51489,"DNU","751",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-06-23,28925,1998-06-26,9,"BONOS DE CONSOLIDACION PROVEEDORES Y PREVISIONAL","PRESUPUESTO","AUTORIZASE LA COLOCACION DE BONOS DE CONSOLIDACION PROVEEDORES EN MONEDA NACIONAL PARA CUMPLIR CON LO DISPUESTO POR EL DECRETO NRO. 35/98 Y BONOS DE CONSOLIDACION PREVISIONAL EN MONEDA NACIONAL PARA ATENDER LAS OBLIGACIONES DISPUESTAS EN LA ACORDODA NRO. 56 DEL 8.11.91 DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51489/norma.htm",NA,1,2,"Menem",TRUE
"48",51742,"DNU","788",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-07-07,28935,1998-07-13,4,"PERSONAL MILITAR -PROMOCION","ESTADO MAYOR GENERAL DE EJERCITO","PROMUEVESE AL GRADO INMEDIATO SUPERIOR CON FECHA 31 DE DICIEMBRE DE 1996, AL TENIENTE CORONEL D. NESTOR GUILLERMO GASTRO VELLAZ.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51742/norma.htm",NA,0,NA,"Menem",TRUE
"49",51741,"DNU","787",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-07-07,28935,1998-07-13,4,"PERSONAL MILITAR -PROMOCIONES","ESTADO MAYOR GENERAL DE LA FUERZA AEREA","PROMUEVESE AL GRADO INMEDIATO SUPERIOR CON FECHA 31 DE DICIEMBRE DE 1994, AL VICECOMODORO D. RICARDO HECTOR CEAGLIO DEL CUERPO DE COMANDO 'A', Y PROMUEVESE AL GRADO INMEDIATO SUPERIOR CON FECHA 31 DE DICIEMBRE DE 1997, AL VICECOMODORO D. ROBERTO ARMADO QUINTERO, DEL CUERPO DE LOS SERVICIOS PROFESIONALES.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51741/norma.htm",NA,0,NA,"Menem",TRUE
"50",52021,"DNU","863",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-07-27,28946,1998-07-28,2,"AFIP","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES","ADOPTANSE MEDIDA PARA LA REESTRUCTURACION DE LA FORMA DE ATENCION DEL GASTO ORIGINADO A LA AFIP EN FUNCION DE OBLIGACIONES VINCULADAS CON LA APLICACION, RECAUDACION, FISCALIZACION Y EJECUCION JUDICIAL DE LOS RECURSOS DE LA SEGURIDAD SOCIAL, DEBIENDO LA ADMINSTRACION NACIONAL DE LA SEGURIDAD SOCIAL, LAS ADMINISTRADORAS DE FONDOS DE JUBILACIONES Y PENSIONES, LAS ASEGURADORAS DE RIESGOS DEL TRABAJO. MODIFICASE EL ART. 2 DEL DEC. 2741/91.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/52021/norma.htm",NA,1,2,"Menem",TRUE
"51",97750,"DNU","865",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-07-27,28947,1998-07-29,3,"GRUPO GRECO - CESE FUNCIONAMIENTO SINDICATURA","SINDICATURA OFICIAL (LEY NRO. 22.334)","CESE EL FUNCIONAMIENTO DE LA MISMA. MANTIENESE LA ADMINISTRACION CREADA POR RES. MEYOSP NRO. 709/96. FACULTASE A LA AUTORIDAD DE APLICACION DE LA LEY NRO. 22.229, EN REPRESENTACION DEL ESTADO NACIONAL, A CELEBRAR ACUERDOS CON LOS INTEGRANTES DEL DENOMINADO GENERICAMENTE EX GRUPO GRECO.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97750/norma.htm",NA,0,2,"Menem",TRUE
"52",52652,"DNU","996",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-08-27,28970,1998-09-01,2,"TRANSFERENCIA DE PASIVOS","INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS","MODIFICACION DEL DECRETO N° 197/97, EN RELACION CON LA TRANSFERENCIA  DE PASIVOS A LA TESORERIA GENERAL DE LA NACION Y LA DESIGNACION DE UN AGENTE PAGADOR Y FIDUCIARIO QUE TENDRA A SU CARGO LA TAREA DE ADMINISTRAR Y CANCELAR LOS MENCIONADOS PASIVOS. FINANCIAMIENTO POR PARTE DEL MENCIONADO INSTITUTO CON PRESTAMOS DE ENTIDADES FINANCIERAS LOCALES O DEL EXTERIOR. RENEGOCIACION DEL PASIVO CON LOS ACREEDORES A CARGO DEL PRESIDENTE DEL DIRECTORIO.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/52652/norma.htm",NA,1,1,"Menem",TRUE
"53",52925,"DNU","1032",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-09-04,28979,1998-09-14,1,"PROVINCIA DE LA PAMPA","PROYECTOS NO INDUSTRIALES","DESESTIMASE UN MONTO DEL CUPO LIMITE QUE FIJA EL ULTIMO PARRAFO DEL ARTICULO 51 DE LA LEY N° 24938, PARA LA APROBACION DE PROYECTOS NO INDUSTRIALES EN LA PROVINCIA DE LA PAMPA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/52925/norma.htm",NA,0,1,"Menem",TRUE
"54",53105,"DNU","1062",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-09-10,28985,1998-09-22,1,"TRANSFERENCIA DE PARTICIPACIONES","RADIODIFUSION","INTRODUCENSE MODIFICACIONES A LA LEY N° 22285 SUPRIMIENDO CIERTAS EXIGENCIAS A QUE ESTABAN OBLIGACOS LOS LICENCIATARIOS Y PERMITIENDO MAYOR AGILIDAD EN LA TRANSFERENCIA Y CESION DE PARTICIPACIONES Y DERECHOS SOBRE LAS ESTACIONES DE RADIODIFUSION.","FE DE ERRATAS B.O. 23/9/1998 , PAG 2  SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 27/07/2007.  ABROGADO POR EL ARTICULO 164 DE LA LEY 26.522 DEL HONORABLE CONGRESO DE LA NACION, B.O. 10/10/2009, PAGINA 1. VIGENCIA: VER ARTICULO 156 DE LA LEY PRECEDENTEMENTE CITADA.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/53105/norma.htm",NA,2,1,"Menem",TRUE
"55",53131,"DNU","1091",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-09-18,28986,1998-09-23,1,"PLANTA NO PERMANENTE DE PERSONAL -CREACION-","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","CREASE EN LA CITADA ENTIDAD AUTARQUICA, UNA PLANTA NO PERMANENTE DE PERSONAL CONTRATADO DE CARACTER PLURIANUAL, DESTINADA A LA INCORPORACION DE PROFESIONALES ABOGADOS PARA EJERCER LA COBRANZA JUDICIAL EN CAUSAS PENDIENTES POR COBRO DE IMPUESTOS, RECURSOS DE LA SEGURIDAD SOCIAL, TRIBUTOS ADUANEROS, MULTAS Y OTRAS CARGAS, CUYA APLICACION, FISCALIZACION O PERCEPCION TIENE A CARGO.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/53131/norma.htm",NA,1,1,"Menem",TRUE
"56",53161,"DNU","1093",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-09-18,28987,1998-09-24,3,"VENTA DE VIVIENDAS - CIUDAD DE ITUZAINGO, PROVINCIA DE CORRIENTES","ENTIDADES BINACIONALES","ESTABLECESE, PARA LAS OPERACIONES DE VENTA DE LAS VIVIENDAS UBICADAS EN LA CIUDAD DE ITUZAINGO, PROVINCIA DE CORRIENTES, A FORMALIZARSE A FAVOR DE SUS OCUPANTES, QUE SE DEBERA PREVER QUE EN LA CANCELACION SALDOS DEUDORES NO SE DEVENGUEN INTERESES COMPENSATORIOS.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/53161/norma.htm",NA,0,1,"Menem",TRUE
"57",54254,"DNU","1318",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-11-06,29022,1998-11-13,3,"CANCELACION DE PASIVOS","INSTITUTO NAC. DE SERV. SOCIALES PARA JUB. Y PEN.","ESTABLECESE UN REGIMEN OPCIONAL DE CANCELACION DE LOS PASIVOS TRANSFERIDOS A LA TESORERIA GENERAL DE LA NACIÓN EN VIRTUD DEL DECRETO Nº 197/97 Y SUS MODIFICACIONES. AUTORIZASE A LA SECRETARIA DE HACIENDA PARA PROCEDER A LA EMISION Y COLOCACION DE LOS TITULOS DE LA DEUDA PUBLICA DENOMINADOS 'BONOS DE CONSOLIDACION EN MONEDA NACIONAL' - TERCERA SERIE Y 'BONOS DE CONSOLIDACION EN DOLARES ESTADOUNIDENSES' - TERCERA SERIE.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/54254/norma.htm",NA,20,2,"Menem",TRUE
"58",54255,"DNU","1316",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-11-06,29022,1998-11-13,4,"GRUPO GRECCO","DEUDA PUBLICA","DISPONESE UN REGIMEN DE CANCELACION DE DEUDAS DE ACREEDORES PRIVADOS DEL DENOMINADO GENERICAMENTE EX GRUPO GRECO. REQUISITOS QUE SERAN NECESARIOS PARA HABILITAR EL OTORGAMIENTO DEL PAGO. FACULTASE AL MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS, A CANCELAR DEUDAS POSTCONCURSALES DE CAUSA O TITULO POSTERIOR AL 1/4/91, MEDIANTE LA UTILIZACION DE BONOS DE CONSOLIDACION DE LA DEUDA PUBLICA EN PESOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/54255/norma.htm",NA,2,5,"Menem",TRUE
"59",54302,"DNU","1334",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-11-11,29023,1998-11-16,2,"LEY NRO. 11683 - MODIFICACION -","PROCEDIMIENTOS FISCALES","MODIFICANSE LOS ARTS. 3, 33, 36 Y 39 DE LA LEY NRO. 11.683 (T.O. 1998), EN LO RELATIVO A LAS DISPOSICIONES SOBRE DOMICILIO FISCAL.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/54302/norma.htm",NA,1,2,"Menem",TRUE
"60",54487,"DNU","1354",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-11-20,29030,1998-11-25,2,"COMPENSACION DE DEUDAS","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","ESTABLECESE QUE, EL MENCIONADO INSTITUTO PROCEDERA A COMPENSAR LAS DEUDAS QUE TENGA CON PRODUCTORES CINCEMATOGRAFICOS POR SUBSIDIOS DERIVADOS DE LA APLICACION DE LOS ARTICULOS 30 Y SIGUIENTES DE LA LEY NRO. 17.741 Y SUS MODIFICATORIAS CORRESPONDIENTES A LOS EJERCICIOS 1997 Y 1998 CON TODA DEUDA QUE LOS MISMOS REGISTREN CON EL CITADO ORGANISMO.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/54487/norma.htm",NA,1,1,"Menem",TRUE
"61",54818,"DNU","1421",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-07,29041,1998-12-11,1,"MEDIDAS DE CARACTER EXCEPCIONAL","PRESUPUESTO","ADOPTANSE UNA SERIE DE MEDIDAS DE CARACTER EXCEPCIONAL QUE CUMPLIERAN CON LA ATENCION DE NECESIDADES IMPOSTERGABLES DE LAS DISTINTAS  JURISDICCIONES Y ENTIDADES QUE INTEGRAN EL PRESUPUESTO DE LA ADMINISTRACION NACIONAL.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/54818/norma.htm",NA,0,1,"Menem",TRUE
"62",55002,"DNU","1465",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-15,29046,1998-12-18,2,"PROMOCIONES","PERSONAL MILITAR","ESTADO MAYOR GENERAL DEL EJERCITO.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55002/norma.htm",NA,0,NA,"Menem",TRUE
"63",55003,"DNU","1464",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-15,29046,1998-12-18,2,"PROMOCIONES","PERSONAL MILITAR","ESTADO MAYOR GENERAL DEL EJERCITO. PROMOCION.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55003/norma.htm",NA,0,NA,"Menem",TRUE
"64",55164,"DNU","1496",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-22,29052,1998-12-29,1,"ESTADO MAYOR GRAL. DE LA ARMADA- OFICIALES SUPER.","PERSONAL MILITAR","ESTADO MAYOR GENERAL DE LA ARMADA. PROMOCION DE OFICIALES SUPERIORES.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55164/norma.htm",NA,0,NA,"Menem",TRUE
"65",55159,"DNU","1495",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-22,29052,1998-12-29,1,"PROMOCION DE OFICIALES- JEFES.","PERSONAL MILITAR","ESTADO MAYOR GENERAL DE LA ARMADA. PROMOCION DE OFICIALES JEFES.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55159/norma.htm",NA,0,NA,"Menem",TRUE
"66",55162,"DNU","1498",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-22,29052,1998-12-29,2,"PROMOCIONES DE PERSONAL MILITAR SUPERIOR DE LA F.A","PERSONAL MILITAR","PROMOCIONES DE PERSONAL MILITAR SUPERIOR DE LA FUERZA AEREA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55162/norma.htm",NA,0,NA,"Menem",TRUE
"67",55163,"DNU","1497",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-22,29052,1998-12-29,2,"ESTADO MAYOR GENERAL DEL EJERCITO. PROMOCIONES.","PERSONAL MILITAR","ESTADO MAYOR GENERAL DEL EJERCITO. PROMOCIONES.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55163/norma.htm",NA,0,NA,"Menem",TRUE
"68",55365,"DNU","1553",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1998-12-29,29058,1999-01-07,2,"REASIGNACION DE MONTOS DE BENEFICIOS","PROMOCION INDUSTRIAL","AUTORIZASE A LA AUTORIDAD DE APLICACION PROVINCIAL DE LA LEY Nº 22021, A REASIGNAR A OTROS PROYECTOS LOS MONTOS DE BENEFICIOS PROMOCIONALES DE AQUELLOS PROYECTOS QUE HUBIEREN FORMALIZADO SU PERMANENCIA EN EL REGIMEN DE SUSTITUCION DE BENEFICIOS ESTABLECIDOS EN EL DECRETO Nº 2054/92.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55365/norma.htm",NA,2,1,"Menem",TRUE
"69",55622,"DNU","21",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-01-14,29068,1999-01-21,1,"SISTEMA LLAVE EN MANO - JEFATURA DE GABINETE","OBRAS PUBLICAS","AUTORIZASE AL JEFE DE GABINETE DE MINISTEROS A COMPROMETER CREDITOS PRESUPUESTARIOS DE EJERCICIOS FUTUROS PARA LA REALIZACION DE OBRAS A CONSTRUIRSE MEDIANTE EL 'SISTEMA LLAVE EN MANO' FINANCIADAS INTEGRAMENTE POR LOS CONSTRUCTORES Y A SU SOLO Y EXCLUSIVO RIESGO.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55622/norma.htm",NA,0,3,"Menem",TRUE
"70",55729,"DNU","35",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-01-22,29072,1999-01-27,1,"REGIMEN DE RENOVACION (PLAN CANJE)","PARQUE AUTOMOTOR","ESTABLECESE UN REGIMEN DE RENOVACION DEL PARQUE AUTOMOTOR CON EL OBJETO DE ADECUAR EL MISMO A LAS CONDICIONES DE SEGURIDAD ACTIVA Y PASIVA DE LOS VEHICULOS Y A LA PROTECCION DEL MEDIO AMBIENTE PREVISTAS EN LA LEY Nº 24.449.","PLAN CANJE: REGIMEN DEROGADO POR EL ART. 1 DEL DECRETO NRO.  271/2000 - BO 29/3/2000. VER EXCEPCIONES.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/55729/norma.htm",NA,28,1,"Menem",TRUE
"71",56137,"DNU","117",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-02-15,29089,1999-02-19,2,"BARTOLOME ENRIQUE DURAN","PERSONAL MILITAR","PROMUEVESE AL GRADO INMEDIATO SUPERIOR, CON FECHA 31 DE DICIEMBRE DE 1997, AL TENIENTE CORONEL BARTOLOME ENRIQUE DURAN (M.I. 7.670.701).",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56137/norma.htm",NA,0,NA,"Menem",TRUE
"72",56138,"DNU","115",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-02-15,29089,1999-02-19,2,"DANIEL EDUARDO CARTHY","PERSONAL MILITAR","PROMUEVESE AL GRADO INMEDIATO SUPERIOR, CON FECHA 31 DE DICIEMBRE DE 1997, AL TENIENTE CORONEL DANIEL EDUARDO CARTHY (M.I. 8.003.389).",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56138/norma.htm",NA,0,NA,"Menem",TRUE
"73",56136,"DNU","118",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-02-15,29089,1999-02-19,2,"LUIS IGNACIO GOMEZ CENTURION","PERSONAL MILITAR","PROMUEVESE AL GRADO INMEDIATO SUPERIOR, CON FECHA 31 DE DICIEMBRE DE 1997, AL TENIENTE CORONEL LUIS IGNACIO GOMEZ CENTURION (M.I. 7.801.525).",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56136/norma.htm",NA,0,NA,"Menem",TRUE
"74",56686,"DNU","258",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-03-19,29114,1999-03-26,1,"LEY Nº 22.091 - MODIFICACION","ADUANAS","MODIFICACION DEL ARTICULO 15 DE LA LEY NRO.  22.091, SUSTITUIDO POR EL ARTICULO 2º DE LA LEY NRO.  23.993 EN RELACION AL PRODUCIDO DE LO QUE SE OBTUVIERE POR LA VENTA DE MERCADERIAS OBJETO DE COMISO Y POR LA APLICACION DE TODO TIPO DE MULTAS, EXCEPTO LAS MULTAS",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56686/norma.htm",NA,0,2,"Menem",TRUE
"75",56731,"DNU","262",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-03-22,29116,1999-03-30,1,"REGIMEN DE INCENTIVO FISCAL","HIDROCARBUROS","ESTABLECESE UN REGIMEN DE INCENTIVO FISCAL AL QUE PODRAN ACCEDER LAS EMPRESAS TITULARES DE CONCESIONES DE EXPLOTACION, CONTRATOS DE UNION TRANSITORIA DE EMPRESAS Y/O CUALQUIER OTRO TIPO DE CONTRATO PARA LA EXPLOTACION Y EXPLORACION COMPLEMENTARIA DE HIDROCARBUROS, OTORGADOS SOBRE AREAS DE EXPLOTACION UBICADAS EN LA CUENCA DEL GOLFO SAN JORGE, EN LAS PROVINCIAS DEL CHUBUT Y DANTA CRUZ.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56731/norma.htm",NA,1,1,"Menem",TRUE
"76",56741,"DNU","285",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-03-25,29116,1999-03-30,4,"LA PAMPA (GENERAL PICO)","ZONAS FRANCAS","ESTABLECESE QUE EN LA ZONA FRANCA LA PAMPA (GENERAL PICO), SE PODRAN DESARROLLAR ACTIVIDADES DE ALMACENAJE, COMERCIALES, DE SERVICIOS INDUSTRIALES. EXIMESE DEL PAGO DE LA TASA DE ESTADISTICA A LAS OPERACIONES DE INTRODUCCION Y SALIDA DE MERCADERIA QUE SE REALICEN EN DICHA ZONA FRANCA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56741/norma.htm",NA,2,1,"Menem",TRUE
"77",56912,"DNU","314",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-04-06,29123,1999-04-12,1,"CREDITOS PRESUPUESTARIOS - REASIGNACIONES","PRESUPUESTO DE LA ADMINISTRACION NACIONAL 1999","DISPONENSE REASIGNACIONES DENTRO DE LOS CREDITOS VIGENTES INCLUIDOS AQUELLOS FINANCIADOS CON RECURSOS PROPIOS O AFECTACION ESPECIFICA, CON EXCEPCION DE LOS ASIGNADOS A LAS PROVINCIAS Y SIN SUJECION A LAS DISPOSICIONES DEL ARTICULO 37 DE LA LEY Nº 24.156, A FIN DE ATENDER NECESIDADES IMPOSTERGABLES PLANTEADAS POR ALGUNAS DE LAS JURISDICCIONES Y ENTIDADES DE LA ADMINISTRACION NACIONAL.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56912/norma.htm",NA,0,3,"Menem",TRUE
"78",57030,"DNU","347",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-04-15,29127,1999-04-16,2,"REHABILITACION - PROCEDIMIENTO EXCEPCIONAL","CUENTAS CORRIENTES BANCARIAS","AUTORIZASE A LAS PERSONAS FISICAS O JURIDICAS INHABILITADAS POR LAS CAUSALES PREVISTAS EN EL ANEXO I DE LA LEY NRO.  24.452, A SOLICITAR AL BANCO CENTRAL DE LA REPUBLICA ARGENTINA, POR UNICA VEZ, LA REHABILITACION PREVIO PAGO DE UNA MULTA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/57030/norma.htm",NA,5,2,"Menem",TRUE
"79",57205,"DNU","397",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-04-22,29134,1999-04-27,4,"DECRETO Nº 35/99 - MODIFICACION","PARQUE AUTOMOTOR","MODIFICASE EL DECRETO NRO.  35/99 POR EL QUE INSTAURO EL REGIMEN DE RENOVACION DEL PARQUE AUTOMOTOR.  .","REGIMEN DEROGADO POR ART. 1 DEL DECRETO NRO.  271/2000 - BO 29/3/2000. VER EXCEPCIONES","http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/57205/norma.htm",NA,3,1,"Menem",TRUE
"80",57387,"DNU","455",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",1999-04-29,29141,1999-05-06,2,"AJUSTE PRESUPUESTARIO","ADMINISTRACION PUBLICA NACIONAL","DISPONENSE AJUSTES PARA GASTOS CORRIENTES Y DE CAPITAL DE DISTINTAS JURISDICCIONES Y ENTIDADES, A FIN DE RACIONALIZAR Y DISMINUIR EL GASTO PUBLICO.-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/57387/norma.htm",NA,5,12,"Menem",TRUE
